FIPS10,year,fmr
01103,1993,378
01103,1994,398
01103,1995,392
01103,1996,405
01103,1997,417
01103,1998,428
01103,1999,436
01103,2000,438
01103,2001,445
01103,2002,458
01103,2003,469
01103,2004,471
01103,2005,474
01103,2006,488
01103,2007,508
01103,2008,541
01103,2009,579
01103,2010,603
01103,2011,602
01103,2012,583
01103,2013,618
01103,2014,595
01103,2015,655
01103,2016,632
01103,2017,640
01105,1983,269
01105,1985,279
01105,1986,288
01105,1987,294
01105,1988,302
01105,1989,306
01105,1990,313
01105,1991,321
01105,1992,332
01105,1993,340
01105,1994,265
01105,1995,258
01105,1996,332
01105,1997,336
01105,1998,343
01105,1999,347
01105,2000,347
01105,2001,350
01105,2002,359
01105,2003,370
01105,2004,370
01105,2005,417
01105,2006,435
01105,2007,453
01105,2008,481
01105,2009,514
01105,2010,536
01105,2011,536
01105,2012,499
01105,2013,584
01105,2014,566
01105,2015,599
01105,2016,569
01105,2017,621
01107,1983,312
01107,1985,323
01107,1986,257
01107,1987,263
01107,1988,270
01107,1989,274
01107,1990,280
01107,1991,287
01107,1992,297
01107,1993,304
01107,1994,307
01107,1995,298
01107,1996,332
01107,1997,336
01107,1998,343
01107,1999,347
01107,2000,347
01107,2001,350
01107,2002,359
01107,2003,370
01107,2004,370
01107,2005,385
01107,2006,435
01107,2007,453
01107,2008,481
01107,2009,514
01107,2010,536
01107,2011,536
01107,2012,516
01107,2013,605
01107,2014,566
01107,2015,599
01107,2016,569
01107,2017,621
01109,1983,300
01109,1985,311
01109,1986,249
01109,1987,293
01109,1988,301
01109,1989,305
01109,1990,312
01109,1991,320
01109,1992,331
01109,1993,339
01109,1994,329
01109,1995,319
01109,1996,332
01109,1997,336
01109,1998,343
01109,1999,347
01109,2000,407
01109,2001,411
01109,2002,422
01109,2003,434
01109,2004,434
01109,2005,394
01109,2006,435
01109,2007,453
01109,2008,481
01109,2009,514
01109,2010,536
01109,2011,536
01109,2012,499
01109,2013,584
01109,2014,566
01109,2015,605
01109,2016,584
01109,2017,654
01111,1983,303
01111,1985,314
01111,1986,261
01111,1987,267
01111,1988,274
01111,1989,278
01111,1990,284
01111,1991,291
01111,1992,301
01111,1993,308
01111,1994,281
01111,1995,273
01111,1996,332
01111,1997,336
01111,1998,343
01111,1999,347
01111,2000,347
01111,2001,350
01111,2002,359
01111,2003,370
01111,2004,370
01111,2005,423
01111,2006,435
01111,2007,453
01111,2008,481
01111,2009,514
01111,2010,536
01111,2011,536
01111,2012,499
01111,2013,634
01111,2014,612
01111,2015,619
01111,2016,569
01111,2017,662
01113,1983,303
01113,1985,314
01113,1986,320
01113,1987,328
01113,1988,337
01113,1989,342
01113,1990,349
01113,1991,358
01113,1992,370
01113,1993,380
01113,1994,431
01113,1995,416
01113,1996,430
01113,1997,443
01113,1998,455
01113,1999,464
01113,2000,467
01113,2001,475
01113,2002,489
01113,2003,501
01113,2004,503
01113,2005,534
01113,2006,548
01113,2007,570
01113,2008,619
01113,2009,640
01113,2010,663
01113,2011,656
01113,2012,673
01113,2013,736
01113,2014,705
01113,2015,745
01113,2016,777
01113,2017,777
01115,1983,327
01115,1985,339
01115,1986,365
01115,1987,373
01115,1988,383
01115,1989,370
01115,1990,378
01115,1991,403
01115,1992,417
01115,1993,428
01115,1994,440
01115,1995,433
01115,1996,447
01115,1997,460
01115,1998,472
01115,1999,481
01115,2000,519
01115,2001,528
01115,2002,543
01115,2003,557
01115,2004,559
01115,2005,577
01115,2006,581
01115,2007,604
01115,2008,690
01115,2009,698
01115,2010,735
01115,2011,786
01115,2012,750
01115,2013,785
01115,2014,743
01115,2015,773
01115,2016,840
01115,2017,866
01117,1983,327
01117,1985,339
01117,1986,365
01117,1987,373
01117,1988,383
01117,1989,370
01117,1990,378
01117,1991,403
01117,1992,417
01117,1993,428
01117,1994,440
01117,1995,433
01117,1996,447
01117,1997,460
01117,1998,472
01117,1999,481
01117,2000,519
01117,2001,528
01117,2002,543
01117,2003,557
01117,2004,559
01117,2005,577
01117,2006,581
01117,2007,604
01117,2008,690
01117,2009,698
01117,2010,735
01117,2011,786
01117,2012,750
01117,2013,785
01117,2014,743
01117,2015,773
01117,2016,840
01117,2017,866
01119,1983,303
01119,1985,314
01119,1986,288
01119,1987,294
01119,1988,302
01119,1989,306
01119,1990,313
01119,1991,321
01119,1992,332
01119,1993,340
01119,1994,295
01119,1995,287
01119,1996,332
01119,1997,336
01119,1998,343
01119,1999,347
01119,2000,347
01119,2001,350
01119,2002,359
01119,2003,370
01119,2004,370
01119,2005,385
01119,2006,435
01119,2007,453
01119,2008,481
01119,2009,514
01119,2010,536
01119,2011,536
01119,2012,499
01119,2013,584
01119,2014,566
01119,2015,607
01119,2016,686
01119,2017,736
01121,1983,282
01121,1985,293
01121,1986,261
01121,1987,267
01121,1988,274
01121,1989,278
01121,1990,284
01121,1991,291
01121,1992,301
01121,1993,308
01121,1994,315
01121,1995,303
01121,1996,332
01121,1997,336
01121,1998,343
01121,1999,347
01121,2000,347
01121,2001,350
01121,2002,359
01121,2003,370
01121,2004,370
01121,2005,430
01121,2006,442
01121,2007,460
01121,2008,489
01121,2009,523
01121,2010,545
01121,2011,545
01121,2012,522
01121,2013,584
01121,2014,566
01121,2015,603
01121,2016,569
01121,2017,675
01123,1983,269
01123,1985,279
01123,1986,261
01123,1987,267
01123,1988,274
01123,1989,278
01123,1990,284
01123,1991,291
01123,1992,301
01123,1993,308
01123,1994,314
01123,1995,305
01123,1996,332
01123,1997,336
01123,1998,343
01123,1999,347
01123,2000,347
01123,2001,350
01123,2002,359
01123,2003,370
01123,2004,370
01123,2005,424
01123,2006,436
01123,2007,454
01123,2008,483
01123,2009,517
01123,2010,538
01123,2011,538
01123,2012,499
01123,2013,584
01123,2014,573
01123,2015,599
01123,2016,569
01123,2017,621
01125,1983,312
01125,1985,323
01125,1986,352
01125,1987,360
01125,1988,370
01125,1989,375
01125,1990,383
01125,1991,393
01125,1992,406
01125,1993,417
01125,1994,441
01125,1995,434
01125,1996,448
01125,1997,461
01125,1998,473
01125,1999,482
01125,2000,485
01125,2001,493
01125,2002,507
01125,2003,521
01125,2004,523
01125,2005,571
01125,2006,586
01125,2007,610
01125,2008,649
01125,2009,694
01125,2010,723
01125,2011,722
01125,2012,754
01125,2013,788
01125,2014,815
01125,2015,757
01125,2016,804
01125,2017,782
01127,1983,327
01127,1985,339
01127,1986,365
01127,1987,373
01127,1988,383
01127,1989,370
01127,1990,378
01127,1991,403
01127,1992,417
01127,1993,428
01127,1994,352
01127,1995,335
01127,1996,340
01127,1997,344
01127,1998,351
01127,1999,356
01127,2000,356
01127,2001,360
01127,2002,369
01127,2003,380
01127,2004,380
01127,2005,434
01127,2006,447
01127,2007,465
01127,2008,529
01127,2009,566
01127,2010,596
01127,2011,596
01127,2012,554
01127,2013,584
01127,2014,566
01127,2015,608
01127,2016,625
01127,2017,641
01129,1983,289
01129,1985,300
01129,1986,288
01129,1987,294
01129,1988,302
01129,1989,306
01129,1990,313
01129,1991,321
01129,1992,332
01129,1993,340
01129,1994,265
01129,1995,258
01129,1996,332
01129,1997,336
01129,1998,343
01129,1999,347
01129,2000,347
01129,2001,350
01129,2002,359
01129,2003,370
01129,2004,370
01129,2005,392
01129,2006,435
01129,2007,453
01129,2008,481
01129,2009,514
01129,2010,536
01129,2011,536
01129,2012,499
01129,2013,584
01129,2014,566
01129,2015,599
01129,2016,635
01129,2017,621
01131,1983,289
01131,1985,300
01131,1986,288
01131,1987,294
01131,1988,302
01131,1989,306
01131,1990,313
01131,1991,321
01131,1992,332
01131,1993,340
01131,1994,265
01131,1995,258
01131,1996,332
01131,1997,336
01131,1998,343
01131,1999,347
01131,2000,347
01131,2001,350
01131,2002,359
01131,2003,370
01131,2004,370
01131,2005,392
01131,2006,435
01131,2007,453
01131,2008,481
01131,2009,514
01131,2010,536
01131,2011,536
01131,2012,499
01131,2013,584
01131,2014,566
01131,2015,599
01131,2016,569
01131,2017,621
01133,1983,312
01133,1985,323
01133,1986,255
01133,1987,261
01133,1988,268
01133,1989,272
01133,1990,278
01133,1991,285
01133,1992,294
01133,1993,301
01133,1994,311
01133,1995,302
01133,1996,332
01133,1997,336
01133,1998,343
01133,1999,347
01133,2000,347
01133,2001,350
01133,2002,359
01133,2003,370
01133,2004,370
01133,2005,396
01133,2006,435
01133,2007,453
01133,2008,481
01133,2009,514
01133,2010,536
01133,2011,536
01133,2012,499
01133,2013,584
01133,2014,566
01133,2015,599
01133,2016,569
01133,2017,621
02013,1983,
02013,1985,
02013,1986,
02013,1987,
02013,1988,
02013,1989,
02013,1990,
02013,1991,
02013,1992,
02013,1993,
02013,1994,611
02013,1995,606
02013,1996,623
02013,1997,639
02013,1998,651
02013,1999,659
02013,2000,664
02013,2001,668
02013,2002,685
02013,2003,703
02013,2004,718
02013,2005,939
02013,2006,970
02013,2007,1004
02013,2008,1093
02013,2009,1120
02013,2010,1174
02013,2011,1143
02013,2012,584
02013,2013,880
02013,2014,713
02013,2015,834
02013,2016,916
02013,2017,1077
02016,1983,
02016,1985,
02016,1986,
02016,1987,
02016,1988,
02016,1989,
02016,1990,
02016,1991,
02016,1992,
02016,1993,
02016,1994,516
02016,1995,519
02016,1996,533
02016,1997,546
02016,1998,556
02016,1999,563
02016,2000,567
02016,2001,570
02016,2002,584
02016,2003,600
02016,2004,612
02016,2005,939
02016,2006,970
02016,2007,1004
02016,2008,1093
02016,2009,1120
02016,2010,1174
02016,2011,1143
02016,2012,1429
02016,2013,1581
02016,2014,1436
02016,2015,1472
02016,2016,1503
02016,2017,1691
02020,1983,647
02020,1985,687
02020,1986,641
02020,1987,641
02020,1988,641
02020,1989,576
02020,1990,547
02020,1991,547
02020,1992,680
02020,1993,656
02020,1994,703
02020,1995,721
02020,1996,740
02020,1997,750
02020,1998,763
02020,1999,773
02020,2000,783
02020,2001,794
02020,2002,812
02020,2003,842
02020,2004,885
02020,2005,916
02020,2006,921
02020,2007,942
02020,2008,930
02020,2009,990
02020,2010,1031
02020,2011,1036
02020,2012,1007
02020,2013,1104
02020,2014,1146
02020,2015,1199
02020,2016,1292
02020,2017,1293
02050,1983,564
02050,1985,588
02050,1986,760
02050,1987,760
02050,1988,760
02050,1989,683
02050,1990,649
02050,1991,649
02050,1992,676
02050,1993,707
02050,1994,984
02050,1995,976
02050,1996,1003
02050,1997,1028
02050,1998,1047
02050,1999,1060
02050,2000,1068
02050,2001,1074
02050,2002,1101
02050,2003,1131
02050,2004,1154
02050,2005,1134
02050,2006,1172
02050,2007,1213
02050,2008,1319
02050,2009,1352
02050,2010,1418
02050,2011,1381
02050,2012,1356
02050,2013,1524
02050,2014,1184
02050,2015,1289
02050,2016,1369
02050,2017,1464
02060,1983,564
02060,1985,588
02060,1986,760
02060,1987,760
02060,1988,760
02060,1989,683
02060,1990,649
02060,1991,649
02060,1992,676
02060,1993,707
02060,1994,648
02060,1995,642
02060,1996,660
02060,1997,676
02060,1998,688
02060,1999,696
02060,2000,701
02060,2001,705
02060,2002,723
02060,2003,742
02060,2004,757
02060,2005,939
02060,2006,970
02060,2007,1004
02060,2008,1093
02060,2009,1120
02060,2010,1174
02060,2011,1143
02060,2012,969
02060,2013,1081
02060,2014,1010
02060,2015,1083
02060,2016,1194
02060,2017,1244
02068,1983,
02068,1985,
02068,1986,
02068,1987,
02068,1988,
02068,1989,
02068,1990,
02068,1991,
02068,1992,
02068,1993,
02068,1994,
02068,1995,
02068,1996,
02068,1997,
02068,1998,
02068,1999,
02068,2000,
02068,2001,
02068,2002,
02068,2003,
02068,2004,1153
02068,2005,848
02068,2006,876
02068,2007,907
02068,2008,984
02068,2009,1008
02068,2010,1057
02068,2011,1029
02068,2012,1053
02068,2013,828
02068,2014,637
02068,2015,1346
02068,2016,1090
02068,2017,1579
02070,1983,564
02070,1985,588
02070,1986,760
02070,1987,760
02070,1988,760
02070,1989,683
02070,1990,649
02070,1991,649
02070,1992,676
02070,1993,707
02070,1994,812
02070,1995,805
02070,1996,827
02070,1997,848
02070,1998,864
02070,1999,874
02070,2000,881
02070,2001,886
02070,2002,908
02070,2003,932
02070,2004,951
02070,2005,939
02070,2006,970
02070,2007,1004
02070,2008,1093
02070,2009,1120
02070,2010,1174
02070,2011,1143
02070,2012,953
02070,2013,1086
02070,2014,1032
02070,2015,1056
02070,2016,1092
02070,2017,1192
02090,1983,652
02090,1985,676
02090,1986,626
02090,1987,626
02090,1988,626
02090,1989,562
02090,1990,534
02090,1991,616
02090,1992,664
02090,1993,695
02090,1994,669
02090,1995,670
02090,1996,689
02090,1997,706
02090,1998,719
02090,1999,728
02090,2000,734
02090,2001,738
02090,2002,756
02090,2003,777
02090,2004,793
02090,2005,803
02090,2006,830
02090,2007,859
02090,2008,934
02090,2009,957
02090,2010,1004
02090,2011,977
02090,2012,1004
02090,2013,1169
02090,2014,1326
02090,2015,1377
02090,2016,1230
02090,2017,1267
02100,1983,564
02100,1985,588
02100,1986,760
02100,1987,760
02100,1988,760
02100,1989,683
02100,1990,649
02100,1991,649
02100,1992,676
02100,1993,707
02100,1994,632
02100,1995,627
02100,1996,644
02100,1997,660
02100,1998,672
02100,1999,680
02100,2000,685
02100,2001,689
02100,2002,706
02100,2003,725
02100,2004,740
02100,2005,848
02100,2006,876
02100,2007,907
02100,2008,984
02100,2009,1008
02100,2010,1057
02100,2011,1029
02100,2012,711
02100,2013,897
02100,2014,818
02100,2015,915
02100,2016,895
02100,2017,1007
02105,1983,
02105,1985,
02105,1986,
02105,1987,
02105,1988,
02105,1989,
02105,1990,
02105,1991,
02105,1992,
02105,1993,
02105,1994,
02105,1995,
02105,1996,
02105,1997,
02105,1998,
02105,1999,
02105,2000,
02105,2001,
02105,2002,
02105,2003,
02105,2004,
02105,2005,
02105,2006,
02105,2007,
02105,2008,
02105,2009,
02105,2010,
02105,2011,1143
02105,2012,928
02105,2013,834
02105,2014,729
02105,2015,763
02105,2016,786
02105,2017,861
02110,1983,643
02110,1985,667
02110,1986,760
02110,1987,760
02110,1988,760
02110,1989,683
02110,1990,705
02110,1991,775
02110,1992,850
02110,1993,890
02110,1994,866
02110,1995,975
02110,1996,1002
02110,1997,1027
02110,1998,1046
02110,1999,1059
02110,2000,1067
02110,2001,1073
02110,2002,1100
02110,2003,1130
02110,2004,1153
02110,2005,1025
02110,2006,1059
02110,2007,1096
02110,2008,1192
02110,2009,1222
02110,2010,1281
02110,2011,1247
02110,2012,1147
02110,2013,1326
02110,2014,1218
02110,2015,1262
02110,2016,1313
02110,2017,1466
02122,1983,564
02122,1985,588
02122,1986,626
02122,1987,626
02122,1988,626
02122,1989,562
02122,1990,580
02122,1991,599
02122,1992,624
02122,1993,653
02122,1994,555
02122,1995,550
02122,1996,637
02122,1997,653
02122,1998,665
02122,1999,673
02122,2000,678
02122,2001,682
02122,2002,699
02122,2003,718
02122,2004,733
02122,2005,684
02122,2006,707
02122,2007,732
02122,2008,795
02122,2009,815
02122,2010,855
02122,2011,832
02122,2012,779
02122,2013,892
02122,2014,826
02122,2015,882
02122,2016,996
02122,2017,1113
02130,1983,668
02130,1985,693
02130,1986,760
02130,1987,760
02130,1988,760
02130,1989,683
02130,1990,705
02130,1991,786
02130,1992,819
02130,1993,857
02130,1994,806
02130,1995,799
02130,1996,821
02130,1997,841
02130,1998,856
02130,1999,866
02130,2000,873
02130,2001,878
02130,2002,900
02130,2003,924
02130,2004,943
02130,2005,900
02130,2006,930
02130,2007,962
02130,2008,1047
02130,2009,1072
02130,2010,1124
02130,2011,1094
02130,2012,899
02130,2013,1102
02130,2014,965
02130,2015,1097
02130,2016,1193
02130,2017,1317
02150,1983,564
02150,1985,588
02150,1986,760
02150,1987,760
02150,1988,760
02150,1989,683
02150,1990,843
02150,1991,870
02150,1992,907
02150,1993,949
02150,1994,923
02150,1995,906
02150,1996,931
02150,1997,954
02150,1998,971
02150,1999,983
02150,2000,991
02150,2001,997
02150,2002,1022
02150,2003,1049
02150,2004,1071
02150,2005,967
02150,2006,999
02150,2007,1034
02150,2008,1126
02150,2009,1154
02150,2010,1210
02150,2011,1178
02150,2012,971
02150,2013,1089
02150,2014,1023
02150,2015,994
02150,2016,958
02150,2017,1096
02164,1983,
02164,1985,
02164,1986,
02164,1987,
02164,1988,
02164,1989,
02164,1990,
02164,1991,
02164,1992,
02164,1993,
02164,1994,699
02164,1995,694
02164,1996,713
02164,1997,731
02164,1998,744
02164,1999,753
02164,2000,759
02164,2001,763
02164,2002,782
02164,2003,803
02164,2004,820
02164,2005,939
02164,2006,970
02164,2007,1004
02164,2008,1093
02164,2009,1120
02164,2010,1174
02164,2011,1143
02164,2012,682
02164,2013,686
02164,2014,710
02164,2015,739
02164,2016,846
02164,2017,910
02170,1983,584
02170,1985,609
02170,1986,626
02170,1987,626
02170,1988,626
02170,1989,562
02170,1990,534
02170,1991,551
02170,1992,574
02170,1993,601
02170,1994,528
02170,1995,529
02170,1996,667
02170,1997,684
02170,1998,697
02170,1999,705
02170,2000,710
02170,2001,714
02170,2002,732
02170,2003,752
02170,2004,768
02170,2005,765
02170,2006,779
02170,2007,797
02170,2008,879
02170,2009,935
02170,2010,981
02170,2011,985
02170,2012,908
02170,2013,1015
